scenario,topology,tier_index,tier_name,mars_base_latency_s,blackout_duration_s,seed,pre_success,pre_total,during_success,during_total,post_success,post_total,transition_success,transition_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,avg_latency_s,first_post_blackout_s,earth_local_success,earth_local_total,mars_local_success,mars_local_total
blackout_only,sparse,2,leo,186.0,300.0,61,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,61,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184836,67.226359,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,61,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,61,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131329,1.446479,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,61,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,61,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182076,67.212951,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,62,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,62,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131768,1.477552,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,62,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,62,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184404,67.207527,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,62,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,62,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132758,1.469874,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,62,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,62,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183168,67.184718,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,63,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,63,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130398,1.454661,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,63,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,63,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183708,67.217522,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,63,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,63,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131979,1.471977,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,63,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,63,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.185229,67.229200,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,64,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,64,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130613,1.470398,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,64,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,64,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184333,67.223493,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,64,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,64,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130454,1.463543,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,64,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,64,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184362,67.221951,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,65,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,65,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130959,1.419932,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,65,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,65,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184735,67.233394,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,65,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,65,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131864,1.444967,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,65,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,65,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.186432,67.231282,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,66,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,66,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132005,1.484374,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,66,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,66,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183749,67.194982,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,66,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,66,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132680,1.466499,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,66,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,66,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.181691,67.199529,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,67,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,67,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.129660,1.440726,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,67,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,67,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183831,67.188062,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,67,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,67,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130663,1.449802,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,67,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,67,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183104,67.206662,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,68,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,68,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131868,1.477835,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,68,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,68,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183870,67.207823,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,68,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,68,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.129474,1.446837,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,68,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,68,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184271,67.181107,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,69,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,69,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130180,1.426787,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,69,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,69,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182382,67.216544,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,69,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,69,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130233,1.444470,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,69,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,69,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182850,67.199641,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,70,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,70,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131894,1.421290,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,70,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,70,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182031,67.217652,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,70,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,70,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132565,1.444641,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,70,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,70,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.181173,67.229298,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,71,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,71,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131797,1.430926,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,71,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,71,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183656,67.225955,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,71,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,71,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130495,1.429768,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,71,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,71,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182992,67.184933,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,72,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,72,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.133004,1.487429,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,72,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,72,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184241,67.209885,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,72,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,72,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131269,1.468973,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,72,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,72,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184714,67.211260,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,73,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,73,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132759,1.459703,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,73,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,73,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184236,67.209328,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,73,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,73,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130833,1.452434,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,73,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,73,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183934,67.189450,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,74,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,74,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132020,1.444725,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,74,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,74,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183343,67.214532,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,74,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,74,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.129759,1.378822,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,74,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,74,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183934,67.243998,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,75,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,75,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131253,1.440630,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,75,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,75,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.185803,67.212346,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,75,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,75,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.129995,1.405989,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,75,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,75,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183388,67.204122,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,76,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,76,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130414,1.418975,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,76,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,76,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184391,67.202019,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,76,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,76,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.129565,1.384036,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,76,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,76,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184749,67.233023,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,77,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,77,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132783,1.429255,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,77,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,77,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182005,67.185946,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,77,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,77,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132631,1.444192,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,77,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,77,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182732,67.205078,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,78,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,78,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131795,1.406012,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,78,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,78,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183085,67.176391,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,78,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,78,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130639,1.444305,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,78,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,78,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.181879,67.190722,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,79,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,79,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130564,1.407143,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,79,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,79,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182594,67.203844,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,79,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,79,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130133,1.387394,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,79,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,79,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183105,67.223809,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,80,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,80,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130772,1.443858,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,80,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,80,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.181406,67.148781,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,80,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,80,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131537,1.437497,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,80,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,80,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184919,67.176096,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,81,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,81,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.130238,1.438513,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,81,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,81,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.183115,67.147902,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,81,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,81,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.131370,1.441746,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,81,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,81,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182414,67.174062,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,82,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,82,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132345,1.443658,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,82,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,82,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.182974,67.178614,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,82,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
with_repeater,sparse,1,moon,186.0,300.0,82,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.133761,1.458873,1935,1935,2155,2155
with_repeater,sparse,2,leo,186.0,300.0,82,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
with_repeater,sparse,3,earth,186.0,300.0,82,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184653,67.202606,1935,1935,2155,2155
blackout_only,sparse,0,mars,186.0,300.0,83,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
blackout_only,sparse,1,moon,186.0,300.0,83,8,8,2,2,24,24,1,1,500.000000,955.000000,3100.000000,0,5.132613,1.455516,1935,1935,2155,2155
blackout_only,sparse,2,leo,186.0,300.0,83,0,1,0,0,0,4,0,2,500.000000,955.000000,3100.000000,0,,,1935,1935,2155,2155
blackout_only,sparse,3,earth,186.0,300.0,83,8,8,3,3,26,26,0,0,500.000000,955.000000,3100.000000,0,0.184255,67.204829,1935,1935,2155,2155
with_repeater,sparse,0,mars,186.0,300.0,83,0,1,0,0,0,2,0,1,500.000000,955.000000,3100.000000,1,,,1935,1935,2155,2155
