scenario,mars_base_latency_s,global_timeout_s,blackout_duration_s,seed,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,global_during_rate,global_post_rate,first_success_after_blackout_s,avg_global_latency_s
with_repeater,186.0,360.0,300.0,51,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,52,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,52,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,53,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,53,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,54,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,54,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,55,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,55,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,56,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,56,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,57,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,57,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,58,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,58,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,59,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,59,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,60,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,60,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,61,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,61,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,62,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,62,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,63,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,63,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,64,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,64,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,65,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,65,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,66,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,66,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,67,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,67,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,68,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,68,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,69,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,69,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,70,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,70,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,71,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,71,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,72,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,72,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,73,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,73,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,74,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,74,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,75,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,75,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,76,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,76,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,77,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,77,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,78,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,78,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,79,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,79,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,80,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,80,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,81,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,81,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,82,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,82,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,83,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,83,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,84,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,84,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,85,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,85,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,86,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,86,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,87,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,87,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,88,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,88,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,300.0,89,0,2,0,0,0,6,0.000000,0.000000,,
with_repeater,186.0,360.0,300.0,89,0,2,0,0,0,6,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,40,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,40,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,41,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,41,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,42,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,42,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,43,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,43,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,44,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,44,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,45,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,45,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,46,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,46,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,47,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,47,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,48,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,48,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,49,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,49,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,50,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,50,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,51,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,51,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,52,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,52,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,53,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,53,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,54,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,54,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,55,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,55,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,56,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,56,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,57,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,57,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,58,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,58,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,59,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,59,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,60,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,60,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,61,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,61,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,62,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,62,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,63,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,63,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,64,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,64,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,65,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,65,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,66,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,66,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,67,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,67,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,68,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,68,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,69,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,69,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,70,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,70,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,71,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,71,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,72,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,72,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,73,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,73,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,74,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,74,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,75,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,75,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,76,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,76,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,77,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,77,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,78,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,78,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,79,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,79,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,80,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,80,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,81,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,81,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,82,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,82,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,83,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,83,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,84,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,84,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,85,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,85,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,86,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,86,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,87,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,87,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,88,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,88,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,900.0,89,0,2,0,2,0,4,0.000000,0.000000,,
with_repeater,186.0,360.0,900.0,89,0,2,0,2,0,4,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,40,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,40,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,41,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,41,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,42,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,42,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,43,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,43,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,44,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,44,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,45,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,45,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,46,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,46,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,47,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,47,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,48,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,48,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,49,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,49,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,50,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,50,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,51,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,51,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,52,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,52,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,53,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,53,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,54,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,54,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,55,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,55,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,56,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,56,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,57,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,57,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,58,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,58,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,59,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,59,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,60,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,60,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,61,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,61,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,62,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,62,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,63,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,63,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,64,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,64,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,65,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,65,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,66,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,66,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,67,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,67,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,68,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,68,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,69,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,69,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,70,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,70,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,71,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,71,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,72,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,72,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,73,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,73,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,74,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,74,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,75,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,75,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,76,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,76,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,77,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,77,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,78,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,78,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,79,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,79,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,80,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,80,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,81,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,81,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,82,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,82,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,83,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,83,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,84,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,84,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,85,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,85,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,86,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,86,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,87,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,87,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,88,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,88,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,360.0,1800.0,89,0,2,0,3,0,3,0.000000,0.000000,,
with_repeater,186.0,360.0,1800.0,89,0,2,0,3,0,3,0.000000,0.000000,,
blackout_only,186.0,500.0,300.0,40,1,2,0,0,6,6,0.000000,1.000000,581.567963,368.870033
with_repeater,186.0,500.0,300.0,40,2,2,0,0,6,6,0.000000,1.000000,7.760747,374.448586
blackout_only,186.0,500.0,300.0,41,1,2,0,0,6,6,0.000000,1.000000,578.915631,368.696269
with_repeater,186.0,500.0,300.0,41,2,2,0,0,6,6,0.000000,1.000000,9.532650,373.933995
blackout_only,186.0,500.0,300.0,42,1,2,0,0,6,6,0.000000,1.000000,586.039338,370.000467
with_repeater,186.0,500.0,300.0,42,2,2,0,0,6,6,0.000000,1.000000,19.606627,377.777430
blackout_only,186.0,500.0,300.0,43,1,2,0,0,6,6,0.000000,1.000000,577.499217,369.101761
with_repeater,186.0,500.0,300.0,43,2,2,0,0,6,6,0.000000,1.000000,1.878700,374.119572
blackout_only,186.0,500.0,300.0,44,1,2,0,0,6,6,0.000000,1.000000,572.935647,368.279958
with_repeater,186.0,500.0,300.0,44,2,2,0,0,6,6,0.000000,1.000000,489.575322,375.030888
blackout_only,186.0,500.0,300.0,45,1,2,0,0,6,6,0.000000,1.000000,578.152278,369.013213
with_repeater,186.0,500.0,300.0,45,2,2,0,0,6,6,0.000000,1.000000,8.195851,375.145253
blackout_only,186.0,500.0,300.0,46,1,2,0,0,6,6,0.000000,1.000000,577.071898,367.170790
with_repeater,186.0,500.0,300.0,46,2,2,0,0,6,6,0.000000,1.000000,9.718388,374.959026
blackout_only,186.0,500.0,300.0,47,1,2,0,0,6,6,0.000000,1.000000,575.704345,369.401007
with_repeater,186.0,500.0,300.0,47,2,2,0,0,6,6,0.000000,1.000000,16.678273,376.753462
blackout_only,186.0,500.0,300.0,48,1,2,0,0,6,6,0.000000,1.000000,574.184906,366.782825
with_repeater,186.0,500.0,300.0,48,2,2,0,0,6,6,0.000000,1.000000,487.542260,373.272668
blackout_only,186.0,500.0,300.0,49,1,2,0,0,6,6,0.000000,1.000000,580.156212,369.859077
with_repeater,186.0,500.0,300.0,49,2,2,0,0,6,6,0.000000,1.000000,9.638972,374.752945
blackout_only,186.0,500.0,300.0,50,1,2,0,0,6,6,0.000000,1.000000,574.034352,369.829151
with_repeater,186.0,500.0,300.0,50,2,2,0,0,6,6,0.000000,1.000000,5.755423,374.648513
blackout_only,186.0,500.0,300.0,51,1,2,0,0,6,6,0.000000,1.000000,578.781330,368.998801
with_repeater,186.0,500.0,300.0,51,2,2,0,0,6,6,0.000000,1.000000,11.902415,376.564809
blackout_only,186.0,500.0,300.0,52,1,2,0,0,6,6,0.000000,1.000000,567.327909,368.564166
with_repeater,186.0,500.0,300.0,52,2,2,0,0,6,6,0.000000,1.000000,0.129997,372.844031
blackout_only,186.0,500.0,300.0,53,1,2,0,0,6,6,0.000000,1.000000,580.964678,369.825103
with_repeater,186.0,500.0,300.0,53,2,2,0,0,6,6,0.000000,1.000000,15.867739,377.098427
blackout_only,186.0,500.0,300.0,54,1,2,0,0,6,6,0.000000,1.000000,581.792265,370.829729
with_repeater,186.0,500.0,300.0,54,2,2,0,0,6,6,0.000000,1.000000,3.718278,373.506377
