scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,80,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,740.137135,369.079709,0.251083,0.263789,0.021033,0.022650,45,9,9,21,35,7,7,18,38720,16,16,25761,0.272385,0.019923,1.281551,0.286322
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,80,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,212.014275,380.713362,0.250853,0.263067,0.021072,0.022679,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304547,0.020373,1.279296,0.363899
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,81,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,744.971548,370.906743,0.250789,0.263546,0.021064,0.022660,45,9,9,21,35,7,7,18,38720,16,16,25761,0.272551,0.020300,1.280095,0.286276
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,81,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,188.151008,376.973787,0.250872,0.263885,0.021061,0.022660,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304000,0.019716,1.282472,0.360811
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,82,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,739.639757,368.816842,0.251121,0.263572,0.021043,0.022625,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271888,0.019487,1.279470,0.286508
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,82,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,222.823203,381.147836,0.251100,0.263966,0.021041,0.022595,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304258,0.021125,1.281236,0.363590
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,736.388423,368.339756,0.251267,0.263301,0.021098,0.022571,45,9,9,21,35,7,7,18,38720,16,16,25761,0.272179,0.019595,1.280195,0.285235
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,216.125595,381.399829,0.251192,0.264045,0.021081,0.022654,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304231,0.020245,1.277616,0.364468
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,734.285185,367.256511,0.250936,0.263351,0.021073,0.022647,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271051,0.019774,1.280186,0.284891
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,217.425166,381.711916,0.250884,0.263308,0.021091,0.022668,45,9,9,24,40,8,8,24,38735,17,17,25767,0.305079,0.019741,1.280048,0.362087
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,741.005349,368.927410,0.250886,0.263607,0.021089,0.022642,45,9,9,21,35,7,7,18,38720,16,16,25761,0.272300,0.019449,1.277686,0.285490
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,215.117246,380.859689,0.250883,0.263658,0.021064,0.022625,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304747,0.019477,1.279800,0.363835
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,742.639967,370.908527,0.251154,0.263375,0.021065,0.022668,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271976,0.019516,1.279452,0.287305
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,222.400950,383.347256,0.250845,0.263653,0.021048,0.022630,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304635,0.019668,1.279390,0.365761
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,733.553336,367.299288,0.250826,0.263369,0.021052,0.022620,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271509,0.020701,1.279267,0.285000
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,217.179434,382.234990,0.250592,0.263539,0.021014,0.022533,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304729,0.019747,1.277834,0.362748
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,734.631297,368.549670,0.250950,0.263824,0.021079,0.022729,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271602,0.020131,1.281396,0.285726
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,227.936759,383.962193,0.251276,0.264293,0.021081,0.022686,45,9,9,24,40,8,8,24,38735,17,17,25767,0.305077,0.019919,1.280953,0.362582
blackout_only,186.0,600.0,300.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,738.130219,369.478965,0.251095,0.263654,0.021087,0.022620,45,9,9,21,35,7,7,18,38720,16,16,25761,0.271865,0.019508,1.280332,0.285006
with_repeater,186.0,600.0,300.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,2,2,0,0,5,5,500.000000,930.000000,3100.000000,1,221.539289,382.568953,0.250983,0.263593,0.021095,0.022665,45,9,9,24,40,8,8,24,38735,17,17,25767,0.304805,0.019755,1.279542,0.362027
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,755.231893,368.939148,0.250885,0.263457,0.021046,0.022623,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228407,0.019169,1.281127,0.220530
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,209.262607,394.943855,0.250590,0.263402,0.021057,0.022661,45,9,9,24,40,8,8,21,38735,17,17,25767,0.314020,0.019318,1.279797,0.352564
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,759.250177,367.751644,0.250975,0.263784,0.021048,0.022632,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228301,0.020328,1.282259,0.219613
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,210.815429,393.583080,0.250762,0.263903,0.021060,0.022646,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312767,0.019742,1.278875,0.353362
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,761.019143,369.672886,0.250740,0.263225,0.021030,0.022672,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228983,0.019638,1.279023,0.220895
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,207.771543,394.472163,0.251233,0.263672,0.021028,0.022588,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313344,0.020157,1.280904,0.353699
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,751.018337,366.984386,0.251163,0.263520,0.021080,0.022679,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228275,0.018900,1.278557,0.218930
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,215.593481,395.035928,0.250986,0.263756,0.021079,0.022666,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313127,0.019533,1.278115,0.353307
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,745.411020,367.434635,0.251047,0.263562,0.021057,0.022688,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228272,0.019543,1.282393,0.219617
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,215.534267,395.767406,0.251034,0.263875,0.021068,0.022716,45,9,9,24,40,8,8,21,38735,17,17,25767,0.314956,0.020418,1.281924,0.352640
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,758.238431,368.376546,0.250895,0.263860,0.021031,0.022544,45,9,9,18,30,6,6,12,38705,15,15,25752,0.227868,0.019826,1.278086,0.219808
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,203.222254,392.875808,0.251081,0.263688,0.021018,0.022505,45,9,9,24,40,8,8,21,38735,17,17,25767,0.311866,0.020013,1.278114,0.355386
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,758.066924,368.204032,0.251331,0.263241,0.021052,0.022650,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228485,0.019559,1.278224,0.220944
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,218.022085,395.079739,0.250967,0.263705,0.021083,0.022656,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313360,0.019750,1.280039,0.354975
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,756.267291,370.781697,0.251303,0.263977,0.021079,0.022616,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228590,0.020405,1.280907,0.220625
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,211.678913,393.973991,0.251243,0.263930,0.021076,0.022627,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313010,0.019577,1.280866,0.355001
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,746.693012,368.166316,0.251298,0.263860,0.021074,0.022579,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228463,0.020352,1.279536,0.219701
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,194.661674,393.043427,0.251162,0.263851,0.021092,0.022635,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313193,0.020724,1.279873,0.352106
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,754.210462,367.260023,0.250849,0.263628,0.021049,0.022530,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228032,0.019434,1.280760,0.219796
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,199.880245,393.696047,0.251018,0.263560,0.021045,0.022515,45,9,9,24,40,8,8,21,38735,17,17,25767,0.311687,0.018752,1.280848,0.353215
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,751.086544,368.125946,0.251243,0.263276,0.021107,0.022706,45,9,9,18,30,6,6,12,38705,15,15,25752,0.229220,0.019829,1.279891,0.219832
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,198.857241,392.483246,0.251148,0.263497,0.021083,0.022699,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312387,0.020377,1.281620,0.353223
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,764.213821,369.429355,0.251109,0.263830,0.021061,0.022619,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228447,0.020196,1.279954,0.220410
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,200.556944,392.881808,0.251072,0.263571,0.021078,0.022644,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312056,0.019535,1.283302,0.352860
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,750.994594,369.888178,0.250977,0.263741,0.021060,0.022639,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228423,0.021182,1.280642,0.221194
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,203.346986,393.227349,0.250686,0.263710,0.021056,0.022626,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312427,0.020344,1.279143,0.352049
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,762.291341,369.805742,0.251081,0.263807,0.021073,0.022702,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228412,0.019926,1.277262,0.221684
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,232.877247,396.286471,0.251102,0.263579,0.021105,0.022714,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312326,0.019146,1.280242,0.355056
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,754.678533,369.057434,0.250863,0.262924,0.021051,0.022640,45,9,9,18,30,6,6,12,38705,15,15,25752,0.227759,0.019994,1.281692,0.220554
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,208.550437,396.129490,0.250978,0.264284,0.021051,0.022608,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313016,0.020825,1.281502,0.354326
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,761.885828,369.050102,0.250740,0.263274,0.021055,0.022633,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228468,0.019598,1.279803,0.220519
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,213.370458,394.900239,0.250922,0.263767,0.021070,0.022643,45,9,9,24,40,8,8,21,38735,17,17,25767,0.314165,0.020213,1.280903,0.353680
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,762.142358,369.909170,0.250990,0.263329,0.021086,0.022742,45,9,9,18,30,6,6,12,38705,15,15,25752,0.229031,0.020554,1.277685,0.220897
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,208.220037,393.631033,0.250952,0.264125,0.021060,0.022593,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313562,0.020667,1.279778,0.355054
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,752.231795,368.623379,0.251017,0.263494,0.021055,0.022711,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228460,0.020173,1.278952,0.219651
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,211.123011,394.994971,0.250872,0.263784,0.021058,0.022650,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313257,0.021002,1.280097,0.354650
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,754.151916,368.573481,0.250892,0.263535,0.021082,0.022743,45,9,9,18,30,6,6,12,38705,15,15,25752,0.229073,0.019888,1.278814,0.220228
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,214.561016,394.178215,0.250808,0.263689,0.021101,0.022687,45,9,9,24,40,8,8,21,38735,17,17,25767,0.314391,0.019305,1.283224,0.353635
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,756.897837,368.888911,0.251056,0.263890,0.021065,0.022719,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228386,0.020064,1.279549,0.220454
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,211.448951,394.649270,0.250840,0.263837,0.021055,0.022640,45,9,9,24,40,8,8,21,38735,17,17,25767,0.314617,0.020556,1.279633,0.353581
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,750.570355,368.148626,0.250919,0.263274,0.021035,0.022527,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228380,0.021098,1.282203,0.220802
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,186.595858,391.418345,0.251028,0.263580,0.021038,0.022558,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313613,0.020996,1.281795,0.351790
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,755.341619,368.585764,0.251122,0.263785,0.021026,0.022626,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228689,0.019151,1.281069,0.221246
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,225.001208,395.656060,0.250967,0.263263,0.021055,0.022675,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312962,0.018842,1.278574,0.355581
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,758.323055,368.553352,0.251188,0.263587,0.021048,0.022593,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228839,0.019349,1.280378,0.220872
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,214.361338,395.022226,0.251264,0.264403,0.021034,0.022593,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313332,0.019352,1.280174,0.352706
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,758.054497,368.681589,0.250899,0.264091,0.021043,0.022658,45,9,9,18,30,6,6,12,38705,15,15,25752,0.227726,0.020734,1.277806,0.220112
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,215.056629,395.213621,0.250923,0.263855,0.021041,0.022720,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312414,0.020095,1.280997,0.355059
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,761.669637,369.846947,0.251432,0.263941,0.021048,0.022637,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228897,0.019709,1.280011,0.220114
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,205.121269,392.537973,0.251377,0.263925,0.021041,0.022616,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312890,0.019563,1.280122,0.353917
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,757.834465,369.589976,0.250766,0.263715,0.021097,0.022712,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228381,0.020376,1.279745,0.221167
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,219.773305,395.268887,0.250811,0.263526,0.021111,0.022748,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312417,0.021031,1.280197,0.354761
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,750.329028,367.975304,0.251005,0.263038,0.021085,0.022682,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228362,0.020259,1.281297,0.220145
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,197.630713,391.798536,0.250982,0.263295,0.021068,0.022720,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312037,0.019990,1.282201,0.353372
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,756.587907,368.268000,0.251104,0.264039,0.021081,0.022704,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228663,0.019985,1.275705,0.220416
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,216.605683,394.549665,0.250965,0.263512,0.021071,0.022684,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313690,0.019226,1.280601,0.352724
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,758.628668,368.755744,0.250674,0.263781,0.021054,0.022660,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228425,0.020846,1.281381,0.221447
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,214.653109,394.993780,0.250758,0.263790,0.021097,0.022703,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313143,0.020410,1.279835,0.353465
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,754.060682,368.530755,0.250946,0.264067,0.021035,0.022678,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228657,0.019322,1.281058,0.220509
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,214.037786,394.053660,0.250949,0.263603,0.021062,0.022755,45,9,9,24,40,8,8,21,38735,17,17,25767,0.312590,0.019026,1.280433,0.353906
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,759.142014,368.417020,0.251089,0.264046,0.021028,0.022491,45,9,9,18,30,6,6,12,38705,15,15,25752,0.227946,0.018824,1.280913,0.220036
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,206.586281,393.160922,0.250713,0.263452,0.021058,0.022689,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313165,0.020599,1.280896,0.354026
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,757.547520,368.051521,0.250992,0.263475,0.021056,0.022603,45,9,9,18,30,6,6,12,38705,15,15,25752,0.228626,0.019258,1.280785,0.220815
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,224.933655,395.293901,0.250768,0.263609,0.021095,0.022650,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313571,0.019538,1.279262,0.354311
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,755.814957,369.231196,0.250714,0.263557,0.021099,0.022658,45,9,9,18,30,6,6,12,38705,15,15,25752,0.229135,0.020238,1.280916,0.220022
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,202.630697,392.786508,0.250904,0.263327,0.021100,0.022633,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313423,0.020318,1.281499,0.353585
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,2,2,0,1,4,4,500.000000,930.000000,2500.000000,1,762.431153,370.634238,0.250842,0.263585,0.021018,0.022554,45,9,9,18,30,6,6,12,38705,15,15,25752,0.229114,0.019674,1.282455,0.221649
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,2,2,1,1,4,4,500.000000,930.000000,2500.000000,1,209.019237,394.636513,0.250863,0.263848,0.021045,0.022681,45,9,9,24,40,8,8,21,38735,17,17,25767,0.313660,0.017994,1.281709,0.355227
