scenario,mars_base_latency_s,blackout_start_s,blackout_duration_s,sim_end_s,reconcile_interval_s,global_timeout_s,global_max_rounds,seed,earth_success,earth_total,mars_success,mars_total,global_pre_success,global_pre_total,global_during_success,global_during_total,global_post_success,global_post_total,phase_timeout_s,pre_window_s,post_window_s,temporally_scaled,first_success_after_blackout_s,avg_global_latency_s,earth_local_avg_latency_s,earth_local_p95_latency_s,mars_local_avg_latency_s,mars_local_p95_latency_s,global_phase1_responses_earth,global_phase1_responses_leo,global_phase1_responses_moon,global_phase1_responses_mars,global_phase2_responses_earth,global_phase2_responses_leo,global_phase2_responses_moon,global_phase2_responses_mars,network_src_sent_earth,network_src_sent_leo,network_src_sent_moon,network_src_sent_mars,network_src_avg_oneway_s_earth,network_src_avg_oneway_s_leo,network_src_avg_oneway_s_moon,network_src_avg_oneway_s_mars
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,81,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.040709,0.356069,0.250970,0.264449,0.021072,0.022629,180,36,36,27,180,36,36,72,39560,72,72,25878,0.819916,0.020029,1.280352,1.037460
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,81,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.100472,0.361353,0.251052,0.264334,0.021065,0.022629,180,36,36,54,180,36,36,99,39560,72,72,25926,1.108426,0.020186,1.280060,1.511862
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,82,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.166159,0.361245,0.251009,0.263861,0.021023,0.022603,180,36,36,44,180,36,36,72,39560,72,72,25878,0.819933,0.020269,1.281198,1.037880
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,82,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.094486,0.361422,0.251135,0.264134,0.021036,0.022693,180,36,36,56,180,36,36,99,39560,72,72,25926,1.110733,0.019920,1.279659,1.513387
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.148871,0.360886,0.250889,0.263894,0.021090,0.022686,180,36,36,31,180,36,36,72,39560,72,72,25878,0.819457,0.019631,1.279468,1.036632
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,83,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.212919,0.366008,0.250753,0.263411,0.021090,0.022720,180,36,36,53,180,36,36,99,39560,72,72,25926,1.109122,0.019573,1.279451,1.510970
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.060315,0.361469,0.251169,0.263933,0.021073,0.022627,180,36,36,36,180,36,36,72,39560,72,72,25878,0.820276,0.020613,1.280409,1.039753
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,84,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.145127,0.358468,0.251119,0.263688,0.021101,0.022652,180,36,36,52,180,36,36,99,39560,72,72,25926,1.109069,0.019730,1.279729,1.514143
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.169716,0.361148,0.251015,0.263469,0.021046,0.022623,180,36,36,37,180,36,36,72,39560,72,72,25878,0.817145,0.020096,1.279802,1.038216
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,85,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.219811,0.365547,0.250900,0.263537,0.021065,0.022658,180,36,36,40,180,36,36,99,39560,72,72,25926,1.109447,0.020402,1.280929,1.508486
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.146262,0.360007,0.251351,0.264366,0.021053,0.022566,180,36,36,26,180,36,36,72,39560,72,72,25878,0.820169,0.019731,1.280144,1.039697
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,86,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.169593,0.361468,0.251429,0.264366,0.021055,0.022574,180,36,36,51,180,36,36,99,39560,72,72,25926,1.107014,0.020375,1.280629,1.512147
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.107867,0.359440,0.251023,0.263604,0.021081,0.022614,180,36,36,34,180,36,36,72,39560,72,72,25878,0.818529,0.019926,1.279491,1.038333
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,87,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.115353,0.360097,0.250967,0.263848,0.021044,0.022617,180,36,36,43,180,36,36,99,39560,72,72,25926,1.112017,0.020045,1.279720,1.517743
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.100179,0.362420,0.251133,0.263351,0.021086,0.022599,180,36,36,40,180,36,36,72,39560,72,72,25878,0.819035,0.020111,1.280830,1.039445
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,88,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.039407,0.360079,0.251369,0.263741,0.021069,0.022613,180,36,36,35,180,36,36,99,39560,72,72,25926,1.111460,0.020306,1.281303,1.512410
blackout_only,186.0,600.0,900.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.150241,0.363348,0.251124,0.263419,0.021091,0.022636,180,36,36,45,180,36,36,72,39560,72,72,25878,0.818331,0.020047,1.280116,1.037841
with_repeater,186.0,600.0,900.0,4000.0,120.0,500.0,1,89,1924,1924,2143,2143,8,8,8,8,20,20,500.000000,930.000000,2500.000000,1,96.185840,0.362810,0.250982,0.263465,0.021079,0.022585,180,36,36,47,180,36,36,99,39560,72,72,25926,1.110104,0.020373,1.279795,1.508789
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.605832,0.359358,0.250967,0.264220,0.021060,0.022674,180,36,36,26,180,36,36,51,39560,72,72,25836,0.622912,0.019923,1.280332,0.739615
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,40,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.628762,0.358229,0.250856,0.263495,0.021087,0.022735,180,36,36,54,180,36,36,99,39560,72,72,25926,1.171753,0.020244,1.278995,1.598686
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.707882,0.362265,0.251365,0.263671,0.021026,0.022596,180,36,36,29,180,36,36,51,39560,72,72,25836,0.623260,0.020162,1.280215,0.738595
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,41,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.754966,0.365836,0.250828,0.263574,0.021066,0.022670,180,36,36,53,180,36,36,99,39560,72,72,25926,1.165787,0.020256,1.279847,1.600893
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.603336,0.361572,0.250965,0.263504,0.021072,0.022736,180,36,36,30,180,36,36,51,39560,72,72,25836,0.621682,0.020673,1.280666,0.739281
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,42,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.654466,0.359560,0.250649,0.263493,0.021061,0.022712,180,36,36,53,180,36,36,99,39560,72,72,25926,1.167589,0.020456,1.279253,1.604091
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.627822,0.361042,0.250893,0.263898,0.021055,0.022638,180,36,36,28,180,36,36,51,39560,72,72,25836,0.623520,0.019444,1.280321,0.738078
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,43,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.671397,0.360194,0.250949,0.263204,0.021080,0.022657,180,36,36,50,180,36,36,99,39560,72,72,25926,1.167962,0.020397,1.279937,1.600572
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.685641,0.361160,0.251075,0.263982,0.021100,0.022741,180,36,36,27,180,36,36,51,39560,72,72,25836,0.621895,0.020019,1.279969,0.737396
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,44,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.669893,0.362076,0.250940,0.263663,0.021089,0.022666,180,36,36,55,180,36,36,99,39560,72,72,25926,1.167143,0.019843,1.278993,1.596759
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.729224,0.362814,0.250936,0.263736,0.021040,0.022638,180,36,36,22,180,36,36,51,39560,72,72,25836,0.623921,0.020026,1.279843,0.737428
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,45,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.609682,0.361230,0.251080,0.264243,0.021061,0.022676,180,36,36,47,180,36,36,99,39560,72,72,25926,1.166511,0.020090,1.279763,1.600930
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.694487,0.363577,0.250984,0.263495,0.021062,0.022645,180,36,36,24,180,36,36,51,39560,72,72,25836,0.621203,0.019364,1.281472,0.740466
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,46,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.737225,0.362461,0.250608,0.263062,0.021076,0.022652,180,36,36,50,180,36,36,99,39560,72,72,25926,1.167162,0.019830,1.279530,1.598833
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.735403,0.360902,0.251069,0.264446,0.021068,0.022644,180,36,36,29,180,36,36,51,39560,72,72,25836,0.621479,0.020345,1.281018,0.738309
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,47,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.748637,0.364324,0.250848,0.263382,0.021086,0.022688,180,36,36,49,180,36,36,99,39560,72,72,25926,1.166986,0.020522,1.280856,1.597785
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.618683,0.358397,0.250896,0.263960,0.021091,0.022696,180,36,36,20,180,36,36,51,39560,72,72,25836,0.623219,0.020357,1.280223,0.738332
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,48,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.691177,0.362486,0.251049,0.263960,0.021061,0.022673,180,36,36,51,180,36,36,99,39560,72,72,25926,1.165016,0.020031,1.279704,1.600572
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.623567,0.360195,0.250872,0.263448,0.021070,0.022659,180,36,36,29,180,36,36,51,39560,72,72,25836,0.622332,0.020595,1.280894,0.739964
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,49,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.671323,0.359218,0.250764,0.263496,0.021097,0.022655,180,36,36,50,180,36,36,99,39560,72,72,25926,1.164573,0.020221,1.280026,1.598499
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.699311,0.361984,0.251119,0.263516,0.021044,0.022688,180,36,36,23,180,36,36,51,39560,72,72,25836,0.623939,0.019645,1.280216,0.738325
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,50,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.689134,0.361357,0.251120,0.263193,0.021067,0.022655,180,36,36,43,180,36,36,99,39560,72,72,25926,1.165579,0.019797,1.281157,1.599506
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.615320,0.359694,0.250875,0.263120,0.021076,0.022733,180,36,36,23,180,36,36,51,39560,72,72,25836,0.622899,0.020450,1.280395,0.738543
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,51,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.623378,0.360733,0.251190,0.264540,0.021120,0.022799,180,36,36,54,180,36,36,99,39560,72,72,25926,1.168727,0.020261,1.279314,1.598640
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.676014,0.362788,0.250763,0.263022,0.021054,0.022699,180,36,36,22,180,36,36,51,39560,72,72,25836,0.622664,0.020616,1.280329,0.739582
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,52,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.630746,0.361310,0.250918,0.263977,0.021039,0.022688,180,36,36,46,180,36,36,99,39560,72,72,25926,1.168724,0.020647,1.279896,1.599164
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.691966,0.360504,0.251316,0.264211,0.021062,0.022639,180,36,36,32,180,36,36,51,39560,72,72,25836,0.622874,0.019895,1.279853,0.736452
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,53,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.554323,0.357737,0.251019,0.264163,0.021072,0.022661,180,36,36,60,180,36,36,99,39560,72,72,25926,1.166894,0.019931,1.279947,1.601240
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.628169,0.359859,0.250782,0.263531,0.021083,0.022705,180,36,36,28,180,36,36,51,39560,72,72,25836,0.623269,0.020036,1.280143,0.739588
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,54,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.656301,0.360491,0.251005,0.264075,0.021070,0.022667,180,36,36,47,180,36,36,99,39560,72,72,25926,1.164756,0.020114,1.280241,1.601617
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.611159,0.359092,0.250810,0.263264,0.021071,0.022608,180,36,36,26,180,36,36,51,39560,72,72,25836,0.622684,0.020403,1.279387,0.739252
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,55,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.719941,0.360590,0.250914,0.263958,0.021011,0.022609,180,36,36,51,180,36,36,99,39560,72,72,25926,1.169736,0.019929,1.280706,1.602204
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.745880,0.363138,0.250971,0.264466,0.021065,0.022617,180,36,36,25,180,36,36,51,39560,72,72,25836,0.621805,0.020100,1.279264,0.736510
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,56,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.680664,0.361740,0.250962,0.264134,0.021074,0.022714,180,36,36,54,180,36,36,99,39560,72,72,25926,1.165502,0.019674,1.279008,1.603916
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.564167,0.359064,0.251299,0.263963,0.021045,0.022616,180,36,36,23,180,36,36,51,39560,72,72,25836,0.623102,0.019623,1.280180,0.740592
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,57,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.643830,0.359950,0.251141,0.263735,0.021038,0.022672,180,36,36,50,180,36,36,99,39560,72,72,25926,1.167405,0.019565,1.279934,1.596002
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.663303,0.357549,0.251387,0.264231,0.021059,0.022643,180,36,36,32,180,36,36,51,39560,72,72,25836,0.622626,0.019426,1.280174,0.737667
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,58,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.656335,0.360584,0.251010,0.263831,0.021077,0.022695,180,36,36,50,180,36,36,99,39560,72,72,25926,1.167224,0.019701,1.278952,1.598227
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.700572,0.360650,0.251286,0.263970,0.021092,0.022724,180,36,36,21,180,36,36,51,39560,72,72,25836,0.622344,0.020024,1.280603,0.739920
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,59,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.686934,0.360735,0.251053,0.264038,0.021062,0.022597,180,36,36,48,180,36,36,99,39560,72,72,25926,1.165480,0.020404,1.279304,1.597887
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.650608,0.361746,0.251010,0.263520,0.021043,0.022622,180,36,36,26,180,36,36,51,39560,72,72,25836,0.622342,0.019985,1.281579,0.737889
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,60,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.696599,0.361439,0.251165,0.263786,0.021045,0.022641,180,36,36,46,180,36,36,99,39560,72,72,25926,1.164884,0.020036,1.281227,1.599147
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.744211,0.364215,0.251078,0.263336,0.021049,0.022630,180,36,36,31,180,36,36,51,39560,72,72,25836,0.622366,0.020093,1.280654,0.738774
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,61,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.804023,0.362981,0.250977,0.263423,0.021052,0.022616,180,36,36,49,180,36,36,99,39560,72,72,25926,1.165344,0.020449,1.280146,1.597960
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.659319,0.360864,0.251365,0.264189,0.021034,0.022616,180,36,36,30,180,36,36,51,39560,72,72,25836,0.622075,0.020162,1.279868,0.740883
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,62,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.668018,0.362211,0.251025,0.263724,0.021046,0.022679,180,36,36,52,180,36,36,99,39560,72,72,25926,1.167972,0.020322,1.280417,1.601374
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.682895,0.361991,0.251046,0.263833,0.021036,0.022685,180,36,36,29,180,36,36,51,39560,72,72,25836,0.623220,0.020189,1.280938,0.739391
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,63,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.669200,0.361951,0.250810,0.263256,0.021043,0.022625,180,36,36,50,180,36,36,99,39560,72,72,25926,1.164962,0.019891,1.279866,1.599097
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.577301,0.359193,0.251263,0.263178,0.021042,0.022612,180,36,36,29,180,36,36,51,39560,72,72,25836,0.621548,0.019909,1.279453,0.738577
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,64,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.618696,0.359796,0.250886,0.263204,0.021076,0.022635,180,36,36,52,180,36,36,99,39560,72,72,25926,1.163723,0.019178,1.279989,1.601094
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.612118,0.360263,0.250986,0.263609,0.021093,0.022664,180,36,36,29,180,36,36,51,39560,72,72,25836,0.621064,0.019741,1.282228,0.737872
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,65,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.561020,0.358513,0.250893,0.263662,0.021089,0.022649,180,36,36,52,180,36,36,99,39560,72,72,25926,1.167340,0.019121,1.280177,1.598198
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.687635,0.361518,0.250868,0.263712,0.021057,0.022641,180,36,36,28,180,36,36,51,39560,72,72,25836,0.622500,0.019897,1.279275,0.737692
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,66,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.670949,0.362155,0.250906,0.263187,0.021065,0.022658,180,36,36,55,180,36,36,99,39560,72,72,25926,1.166102,0.019983,1.279231,1.597664
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.661993,0.361457,0.251059,0.263551,0.021060,0.022651,180,36,36,20,180,36,36,51,39560,72,72,25836,0.621515,0.019832,1.280278,0.739946
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,67,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.672905,0.359139,0.250854,0.263703,0.021067,0.022620,180,36,36,59,180,36,36,99,39560,72,72,25926,1.167805,0.020525,1.280761,1.601494
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.684350,0.360962,0.251105,0.264209,0.021019,0.022612,180,36,36,27,180,36,36,51,39560,72,72,25836,0.622049,0.020220,1.280868,0.738797
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,68,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.585698,0.358798,0.251001,0.263916,0.021027,0.022708,180,36,36,53,180,36,36,99,39560,72,72,25926,1.165924,0.020078,1.281018,1.599483
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.610254,0.359599,0.251096,0.263690,0.021061,0.022632,180,36,36,23,180,36,36,51,39560,72,72,25836,0.621234,0.019402,1.280636,0.740695
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,69,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.676865,0.361381,0.251041,0.264093,0.021087,0.022643,180,36,36,53,180,36,36,99,39560,72,72,25926,1.165669,0.020148,1.279973,1.603222
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.605986,0.360431,0.250871,0.263380,0.021052,0.022710,180,36,36,28,180,36,36,51,39560,72,72,25836,0.621535,0.020042,1.280461,0.738918
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,70,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.666349,0.360470,0.250966,0.263522,0.021054,0.022668,180,36,36,50,180,36,36,99,39560,72,72,25926,1.165706,0.020519,1.280600,1.599340
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.601139,0.357899,0.251089,0.263488,0.021081,0.022617,180,36,36,27,180,36,36,51,39560,72,72,25836,0.622130,0.020513,1.280488,0.737488
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,71,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.629210,0.360843,0.251257,0.263770,0.021057,0.022623,180,36,36,48,180,36,36,99,39560,72,72,25926,1.167235,0.020377,1.280998,1.601703
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.678569,0.358387,0.251031,0.263659,0.021116,0.022675,180,36,36,26,180,36,36,51,39560,72,72,25836,0.624467,0.020035,1.280510,0.739040
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,72,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.628659,0.361491,0.251059,0.263256,0.021095,0.022642,180,36,36,50,180,36,36,99,39560,72,72,25926,1.166810,0.020240,1.278605,1.603793
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.642440,0.359818,0.250956,0.263150,0.021040,0.022646,180,36,36,24,180,36,36,51,39560,72,72,25836,0.622406,0.019630,1.279104,0.740327
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,73,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.663217,0.359713,0.250867,0.263357,0.021056,0.022614,180,36,36,48,180,36,36,99,39560,72,72,25926,1.166565,0.020671,1.280064,1.601655
blackout_only,186.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.784390,0.364197,0.250806,0.263620,0.021108,0.022720,180,36,36,28,180,36,36,51,39560,72,72,25836,0.622251,0.020156,1.280235,0.738258
with_repeater,186.0,600.0,1800.0,4000.0,120.0,500.0,1,74,1924,1924,2143,2143,8,8,15,15,13,13,500.000000,930.000000,1600.000000,1,38.753320,0.363317,0.251228,0.264189,0.021104,0.022709,180,36,36,50,180,36,36,99,39560,72,72,25926,1.166107,0.019814,1.281046,1.599453
